"","ENSEMBL","SYMBOL","SRR9309444_SAM_Outputfile_Counts","SRR9309445_SAM_Outputfile_Counts"
"56781","ENSG00000283199","C13orf46",120,97
"56782","ENSG00000283200","MIR1206",0,0
"56783","ENSG00000283201","ZNF724",0,0
"56784","ENSG00000283202",NA,0,0
"56785","ENSG00000283203","MIR1246",0,0
"56786","ENSG00000283204","MIR4434",0,0
"56787","ENSG00000283205",NA,0,0
"56788","ENSG00000283206","MIR941-1",1,3
"56789","ENSG00000283207","MIR1255B1",0,0
"56790","ENSG00000283208",NA,18,5
"56791","ENSG00000283209",NA,1,0
"56792","ENSG00000283210","MIR1322",0,0
"56793","ENSG00000283211",NA,0,0
"56794","ENSG00000283212","MIR642B",0,0
"56795","ENSG00000283213",NA,2,1
"56796","ENSG00000283214",NA,0,0
"56797","ENSG00000283215","LINC02537",0,0
"56798","ENSG00000283217",NA,0,0
"56799","ENSG00000283218","MIR302F",0,0
"56800","ENSG00000283219",NA,0,0
"56801","ENSG00000283221",NA,0,0
"56802","ENSG00000283222","MIR4433A",0,0
"56803","ENSG00000283225","MIR3199-2",0,0
"56804","ENSG00000283227",NA,0,0
"56805","ENSG00000283228",NA,2,0
"56806","ENSG00000283230",NA,0,0
"56807","ENSG00000283232","CYP2C23P",0,0
"56808","ENSG00000283234",NA,3,0
"56809","ENSG00000283235",NA,0,0
"56810","ENSG00000283236",NA,65,19
"56811","ENSG00000283237","MIR550B1",0,0
"56812","ENSG00000283238","MIR1245B",0,0
"56813","ENSG00000283239","KBTBD11-OT1",0,0
"56814","ENSG00000283240",NA,2,0
"56815","ENSG00000283242","MIR384",0,0
"56816","ENSG00000283246",NA,0,0
"56817","ENSG00000283247",NA,0,3
"56818","ENSG00000283249",NA,0,0
"56819","ENSG00000283251",NA,0,0
"56820","ENSG00000283255",NA,0,0
"56821","ENSG00000283256",NA,0,0
"56822","ENSG00000283257",NA,0,0
"56823","ENSG00000283258",NA,0,3
"56824","ENSG00000283259",NA,0,0
"56825","ENSG00000283262",NA,0,0
"56826","ENSG00000283265",NA,14,32
"56827","ENSG00000283267","FAM237B",0,0
"56828","ENSG00000283268",NA,6,11
"56829","ENSG00000283269",NA,0,0
"56830","ENSG00000283270",NA,0,0
"56831","ENSG00000283271",NA,0,0
"56832","ENSG00000283273",NA,0,1
"56833","ENSG00000283274","RNA5-8SP",0,0
"56834","ENSG00000283275","MIR4275",0,0
"56835","ENSG00000283278","MIR3914-2",0,0
"56836","ENSG00000283279","MIR376C",0,0
"56837","ENSG00000283281","MIR7978",0,0
"56838","ENSG00000283283",NA,0,0
"56839","ENSG00000283285",NA,0,0
"56840","ENSG00000283286",NA,0,0
"56841","ENSG00000283288","SMIM33",0,0
"56842","ENSG00000283289","MIR524",0,0
"56843","ENSG00000283290",NA,0,0
"56844","ENSG00000283291","LOC110467522",0,0
"56845","ENSG00000283293","RN7SK",0,0
"56846","ENSG00000283294",NA,13,19
"56847","ENSG00000283296","MIR4256",14,9
"56848","ENSG00000283297","TEX52",15,1
"56849","ENSG00000283298","MIR4272",0,0
"56850","ENSG00000283300",NA,0,0
"56851","ENSG00000283301","MIR4520-2",0,0
"56852","ENSG00000283303",NA,0,0
"56853","ENSG00000283304",NA,0,0
"56854","ENSG00000283307","OR5AK4P",0,0
"56855","ENSG00000283311",NA,0,0
"56856","ENSG00000283312",NA,19,0
"56857","ENSG00000283313",NA,1,0
"56858","ENSG00000283314","LINC02357",0,0
"56859","ENSG00000283317",NA,17,6
"56860","ENSG00000283320","MIR103B2",0,0
"56861","ENSG00000283321",NA,1,0
"56862","ENSG00000283324","CTXND2",0,0
"56863","ENSG00000283326","MIR6860",0,0
"56864","ENSG00000283327","MIR6841",0,0
"56865","ENSG00000283329","FAM240B",0,0
"56866","ENSG00000283330","MIR518D",0,0
"56867","ENSG00000283333","MIR7977",0,0
"56868","ENSG00000283334","MIR4536-1",0,0
"56869","ENSG00000283335","MIR219B",0,0
"56870","ENSG00000283337",NA,0,0
"56871","ENSG00000283338",NA,0,0
"56872","ENSG00000283339",NA,0,0
"56873","ENSG00000283340","MIR3119-1",0,0
"56874","ENSG00000283341",NA,68,49
"56875","ENSG00000283342",NA,1,0
"56876","ENSG00000283343","MIR4320",0,0
"56877","ENSG00000283345","MPHOSPH10P3",0,1
"56878","ENSG00000283346","MIR6511B2",0,0
"56879","ENSG00000283347",NA,0,0
"56880","ENSG00000283349","PFN5P",0,0
"56881","ENSG00000283351","MIR3910-2",0,0
"56882","ENSG00000283352","LINC00680-GUSBP4",13,1
"56883","ENSG00000283354",NA,0,0
"56884","ENSG00000283355",NA,17,66
"56885","ENSG00000283356",NA,0,0
"56886","ENSG00000283359","MIR3977",0,0
"56887","ENSG00000283360",NA,2,1
"56888","ENSG00000283361","CFAP97D2",0,0
"56889","ENSG00000283364","MIR451B",0,0
"56890","ENSG00000283365",NA,3,0
"56891","ENSG00000283366",NA,0,0
"56892","ENSG00000283367",NA,0,0
"56893","ENSG00000283369",NA,0,0
"56894","ENSG00000283371",NA,0,1
"56895","ENSG00000283372",NA,0,0
"56896","ENSG00000283375",NA,0,0
"56897","ENSG00000283376",NA,0,0
"56898","ENSG00000283377","MTND1P25",0,0
"56899","ENSG00000283378","CNTNAP3C",13,9
"56900","ENSG00000283379","MIR3688-2",0,0
"56901","ENSG00000283380",NA,0,0
"56902","ENSG00000283381",NA,0,0
"56903","ENSG00000283383",NA,0,0
"56904","ENSG00000283384",NA,0,0
"56905","ENSG00000283385","MIR4524A",0,0
"56906","ENSG00000283386","MIR4659B",0,0
"56907","ENSG00000283389",NA,0,0
"56908","ENSG00000283390",NA,265,274
"56909","ENSG00000283392",NA,0,0
"56910","ENSG00000283393",NA,0,0
"56911","ENSG00000283394","MIR7515",0,0
"56912","ENSG00000283399","LOC100887080",4,3
"56913","ENSG00000283400",NA,0,0
"56914","ENSG00000283402",NA,2,0
"56915","ENSG00000283403","LOC100420587",2,9
"56916","ENSG00000283405",NA,2,0
"56917","ENSG00000283408",NA,0,0
"56918","ENSG00000283409","MIR3662",2,0
"56919","ENSG00000283411",NA,0,0
"56920","ENSG00000283412",NA,0,0
"56921","ENSG00000283413",NA,50,260
"56922","ENSG00000283414",NA,0,0
"56923","ENSG00000283415",NA,0,0
"56924","ENSG00000283416","MIR1910",0,1
"56925","ENSG00000283417",NA,0,0
"56926","ENSG00000283418",NA,4,5
"56927","ENSG00000283419","MIR6874",0,0
"56928","ENSG00000283420","MIR4278",0,0
"56929","ENSG00000283421",NA,0,0
"56930","ENSG00000283422",NA,0,0
"56931","ENSG00000283423",NA,0,0
"56932","ENSG00000283426","SMBD1P",0,0
"56933","ENSG00000283427",NA,0,0
"56934","ENSG00000283428",NA,0,0
"56935","ENSG00000283429","MIR1244-3",16,7
"56936","ENSG00000283431",NA,0,0
"56937","ENSG00000283432",NA,0,0
"56938","ENSG00000283433","RNA5SP532",1,1
"56939","ENSG00000283434","CSNKA2IP",0,0
"56940","ENSG00000283435","MIR1321",0,0
"56941","ENSG00000283436",NA,0,0
"56942","ENSG00000283438",NA,2,0
"56943","ENSG00000283439","SPEM3",3,3
"56944","ENSG00000283440","LINC01260",0,0
"56945","ENSG00000283441","MIR499B",0,0
"56946","ENSG00000283442",NA,1,0
"56947","ENSG00000283443",NA,0,3
"56948","ENSG00000283444","GPR141BP",0,0
"56949","ENSG00000283445",NA,0,1
"56950","ENSG00000283446",NA,0,0
"56951","ENSG00000283450","MIR486-2",0,0
"56952","ENSG00000283451",NA,0,0
"56953","ENSG00000283452",NA,0,0
"56954","ENSG00000283453","PRIM2BP",1,0
"56955","ENSG00000283455","MIR523",0,0
"56956","ENSG00000283456","MTND1P37",0,0
"56957","ENSG00000283457",NA,0,0
"56958","ENSG00000283458",NA,0,0
"56959","ENSG00000283459",NA,0,0
"56960","ENSG00000283461","MIR550B2",0,0
"56961","ENSG00000283462",NA,0,2
"56962","ENSG00000283463","HSFX4",7,0
"56963","ENSG00000283464",NA,0,0
"56964","ENSG00000283468","MIR4454",0,0
"56965","ENSG00000283469","MIR3130-1",0,0
"56966","ENSG00000283471","MIR6863",0,0
"56967","ENSG00000283473","FAM240A",0,0
"56968","ENSG00000283474","MIR6828",0,0
"56969","ENSG00000283475","MIR1244-4",0,0
"56970","ENSG00000283476","MIR1279",0,0
"56971","ENSG00000283477","MIR6079",0,0
"56972","ENSG00000283479",NA,0,0
"56973","ENSG00000283480",NA,4,2
"56974","ENSG00000283481","MTND4LP32",0,0
"56975","ENSG00000283483",NA,0,0
"56976","ENSG00000283484","MIR3529",0,0
"56977","ENSG00000283486","FAM95C",0,0
"56978","ENSG00000283487","MIR4501",0,0
"56979","ENSG00000283489",NA,0,0
"56980","ENSG00000283490","MIR518C",0,0
"56981","ENSG00000283491",NA,19,6
"56982","ENSG00000283492","MIR7153",0,0
"56983","ENSG00000283493","MIR6086",0,0
"56984","ENSG00000283496",NA,0,0
"56985","ENSG00000283497","MIR3160-2",0,0
"56986","ENSG00000283498","MIR1244-2",21,15
"56987","ENSG00000283499",NA,0,0
"56988","ENSG00000283502",NA,0,0
"56989","ENSG00000283503","LINC01902",0,0
"56990","ENSG00000283504",NA,0,0
"56991","ENSG00000283505","MIR5681B",0,0
"56992","ENSG00000283506","MIR7157",0,0
"56993","ENSG00000283507","MIR1302-1",0,0
"56994","ENSG00000283509",NA,2,1
"56995","ENSG00000283511",NA,3,4
"56996","ENSG00000283513","MIR941-3",0,0
"56997","ENSG00000283514","MIR3975",0,0
"56998","ENSG00000283515","ZNF544",11,4
"56999","ENSG00000283516","LITAFD",0,0
"57000","ENSG00000283517",NA,0,0
"57001","ENSG00000283518",NA,0,0
"57002","ENSG00000283519",NA,0,0
"57003","ENSG00000283522","MIR3150A",0,0
"57004","ENSG00000283523","MIR3926-2",0,0
"57005","ENSG00000283524","OR11J7P",0,0
"57006","ENSG00000283525","LOC105372412",2,2
"57007","ENSG00000283526","PRRT1B",2,0
"57008","ENSG00000283527",NA,0,0
"57009","ENSG00000283528",NA,52,77
"57010","ENSG00000283529",NA,0,0
"57011","ENSG00000283532","MIR4317",0,0
"57012","ENSG00000283534","MIR374C",0,0
"57013","ENSG00000283535",NA,0,0
"57014","ENSG00000283536",NA,1,0
"57015","ENSG00000283537",NA,7,9
"57016","ENSG00000283538",NA,55,23
"57017","ENSG00000283540","MIR520F",0,0
"57018","ENSG00000283541","LOC101930090",19,8
"57019","ENSG00000283542","OASL2P",0,0
"57020","ENSG00000283544",NA,41,16
"57021","ENSG00000283545",NA,0,0
"57022","ENSG00000283546",NA,0,0
"57023","ENSG00000283547","MTATP6P8",0,0
"57024","ENSG00000283549",NA,0,2
"57025","ENSG00000283550","MIR2054",0,0
"57026","ENSG00000283551","SNORD98",0,0
"57027","ENSG00000283554","LINC02341",0,0
"57028","ENSG00000283555",NA,0,0
"57029","ENSG00000283556","MIR376B",4,1
"57030","ENSG00000283558","MIR3158-2",0,0
"57031","ENSG00000283559",NA,0,0
"57032","ENSG00000283561","MIR376A2",0,0
"57033","ENSG00000283562",NA,0,0
"57034","ENSG00000283563","ZCWPW2",5,4
"57035","ENSG00000283564",NA,0,0
"57036","ENSG00000283566","LOC100996792",0,2
"57037","ENSG00000283567","C19orf85",1,0
"57038","ENSG00000283568","LOC110467521",0,0
"57039","ENSG00000283569","MIR4773-2",0,0
"57040","ENSG00000283571",NA,0,0
"57041","ENSG00000283572","MIR4251",0,0
"57042","ENSG00000283573",NA,0,0
"57043","ENSG00000283575",NA,0,0
"57044","ENSG00000283576",NA,0,0
"57045","ENSG00000283578","MTND5P42",0,0
"57046","ENSG00000283579",NA,0,0
"57047","ENSG00000283580",NA,8,5
"57048","ENSG00000283582",NA,0,0
"57049","ENSG00000283583",NA,0,0
"57050","ENSG00000283584",NA,0,0
"57051","ENSG00000283586",NA,0,0
"57052","ENSG00000283587",NA,0,0
"57053","ENSG00000283588","MIR376A1",2,0
"57054","ENSG00000283591","MIR4430",0,0
"57055","ENSG00000283592",NA,0,0
"57056","ENSG00000283594","FAM236C",0,0
"57057","ENSG00000283597","FAM169B",1,0
"57058","ENSG00000283598","MIR1295B",0,0
"57059","ENSG00000283599","LOC101059915",0,0
"57060","ENSG00000283601","MS4A19P",0,0
"57061","ENSG00000283602",NA,4,1
"57062","ENSG00000283603","MIR4302",0,0
"57063","ENSG00000283604","MIR338",0,0
"57064","ENSG00000283605","OR4C48P",0,0
"57065","ENSG00000283607","IGHVII-30-21",0,0
"57066","ENSG00000283608",NA,0,0
"57067","ENSG00000283609","MIR4662A",0,0
"57068","ENSG00000283611","TMEM274P",7,1
"57069","ENSG00000283612","MIR103B1",0,0
"57070","ENSG00000283613","CUPIN1P",2,0
"57071","ENSG00000283614","MIR7973-2",0,0
"57072","ENSG00000283615","MIR924",0,0
"57073","ENSG00000283616","MIR5683",0,0
"57074","ENSG00000283618",NA,0,0
"57075","ENSG00000283621","MIR6759",0,0
"57076","ENSG00000283622","MIR4328",0,0
"57077","ENSG00000283625",NA,0,0
"57078","ENSG00000283626","MTATP6P10",0,0
"57079","ENSG00000283627",NA,3,6
"57080","ENSG00000283629",NA,2,1
"57081","ENSG00000283631",NA,0,0
"57082","ENSG00000283632","EXOC3L2",22,11
"57083","ENSG00000283633",NA,374,209
"57084","ENSG00000283634","MIR3155B",0,0
"57085","ENSG00000283635",NA,0,0
"57086","ENSG00000283636",NA,2,0
"57087","ENSG00000283637","MIR4776-2",0,0
"57088","ENSG00000283638",NA,0,0
"57089","ENSG00000283639","MIR9500",0,0
"57090","ENSG00000283644","ETDC",0,0
"57091","ENSG00000283645","MIR5583-2",0,0
"57092","ENSG00000283646","LINC02009",15,14
"57093","ENSG00000283647",NA,0,0
"57094","ENSG00000283648",NA,0,0
"57095","ENSG00000283653",NA,0,0
"57096","ENSG00000283654","LMLN2",12,18
"57097","ENSG00000283656","MIR4483",0,0
"57098","ENSG00000283657",NA,0,0
"57099","ENSG00000283659",NA,0,0
"57100","ENSG00000283662",NA,0,1
"57101","ENSG00000283663",NA,0,0
"57102","ENSG00000283664","MIR4679-1",0,0
"57103","ENSG00000283665","MIR3974",0,0
"57104","ENSG00000283666",NA,0,0
"57105","ENSG00000283667",NA,7,8
"57106","ENSG00000283669",NA,0,0
"57107","ENSG00000283672","MIR4678",0,0
"57108","ENSG00000283673","MIR4531",0,4
"57109","ENSG00000283674","LOC729732",32,23
"57110","ENSG00000283675",NA,0,0
"57111","ENSG00000283676","MIR5087",3,2
"57112","ENSG00000283677","MIR3913-2",0,0
"57113","ENSG00000283678","MIR6830",0,2
"57114","ENSG00000283679",NA,0,0
"57115","ENSG00000283680","OR11K1P",0,0
"57116","ENSG00000283682","MIR548AH",0,0
"57117","ENSG00000283683","MYOCOS",1,2
"57118","ENSG00000283684",NA,0,0
"57119","ENSG00000283685","MIR522",0,0
"57120","ENSG00000283686",NA,0,0
"57121","ENSG00000283688","MIR6715B",0,0
"57122","ENSG00000283689",NA,9,1
"57123","ENSG00000283690","MIR3116-2",0,0
"57124","ENSG00000283691",NA,2,2
"57125","ENSG00000283692",NA,32,9
"57126","ENSG00000283694","MIR3202-2",0,0
"57127","ENSG00000283695",NA,0,0
"57128","ENSG00000283696",NA,26,6
"57129","ENSG00000283697","HSFX3",0,2
"57130","ENSG00000283698",NA,2,2
"57131","ENSG00000283699","MIR4481",0,0
"57132","ENSG00000283701","MIR555",0,2
"57133","ENSG00000283703","VSIG10L2",0,0
"57134","ENSG00000283704",NA,0,0
"57135","ENSG00000283705","MIR92A1",0,0
"57136","ENSG00000283706","PRSS50",0,0
"57137","ENSG00000283709","FAM238C",19,2
"57138","ENSG00000283710","MIR1204",0,0
"57139","ENSG00000283712","MIR6727",0,0
"57140","ENSG00000283717","MIR6831",0,0
"57141","ENSG00000283721","MIR6884",0,0
"57142","ENSG00000283724","MIR6732",0,0
"57143","ENSG00000283726","MIR5193",0,0
"57144","ENSG00000283728","MIR7108",0,0
"57145","ENSG00000283733","MIR146A",0,0
"57146","ENSG00000283734","MIR4785",0,0
"57147","ENSG00000283736","MIR484",0,0
"57148","ENSG00000283737",NA,0,0
"57149","ENSG00000283740",NA,0,0
"57150","ENSG00000283743",NA,2,0
"57151","ENSG00000283744","MIR6755",0,0
"57152","ENSG00000283745","MIR196B",0,0
"57153","ENSG00000283749","MIR4781",0,0
"57154","ENSG00000283751","MIR452",0,0
"57155","ENSG00000283752",NA,1,0
"57156","ENSG00000283755","CPHXL",0,0
"57157","ENSG00000283757",NA,3,6
"57158","ENSG00000283758",NA,0,0
"57159","ENSG00000283759","MIR614",0,0
"57160","ENSG00000283761",NA,40,18
"57161","ENSG00000283762","MIR20A",0,0
"57162","ENSG00000283764","MIR6850",0,0
"57163","ENSG00000283765",NA,8,3
"57164","ENSG00000283766",NA,0,0
"57165","ENSG00000283768","MIR1178",0,0
"57166","ENSG00000283769",NA,0,0
"57167","ENSG00000283770","MIR6849",0,0
"57168","ENSG00000283772","MIR6778",0,0
"57169","ENSG00000283773",NA,0,0
"57170","ENSG00000283774","MIR632",0,0
"57171","ENSG00000283775","MIR4329",0,0
"57172","ENSG00000283776",NA,0,0
"57173","ENSG00000283782",NA,1,0
"57174","ENSG00000283783","MIR622",0,0
"57175","ENSG00000283785","MIR15A",0,0
"57176","ENSG00000283787",NA,5,2
"57177","ENSG00000283788","MIR936",0,0
"57178","ENSG00000283789","MIR7846",0,0
"57179","ENSG00000283791","MIR612",0,0
"57180","ENSG00000283792","MIR4453",0,0
"57181","ENSG00000283793","MIR6861",0,0
"57182","ENSG00000283795","MIR4426",0,0
"57183","ENSG00000283796","MIR6510",0,0
"57184","ENSG00000283797","MIR29B1",0,0
"57185","ENSG00000283798","MIR630",0,0
"57186","ENSG00000283799","MIR1182",0,0
"57187","ENSG00000283801","MIR1302-11",0,0
"57188","ENSG00000283803","MIR3198-2",0,0
"57189","ENSG00000283805","MIR636",0,0
"57190","ENSG00000283809",NA,0,0
"57191","ENSG00000283813","MIR4485",0,0
"57192","ENSG00000283815","MIR18A",0,0
"57193","ENSG00000283818","MIR7844",0,0
"57194","ENSG00000283819","MIR144",0,0
"57195","ENSG00000283821","MIR6875",0,0
"57196","ENSG00000283822","MIR639",0,0
"57197","ENSG00000283824","MIR22",0,0
"57198","ENSG00000283828","LOC102724474",101,62
"57199","ENSG00000283829","MIR378I",0,0
"57200","ENSG00000283836","MIR6734",0,0
"57201","ENSG00000283839","LOC105373780",4,1
"57202","ENSG00000283840","MIR6764",0,0
"57203","ENSG00000283842","MIR4751",0,0
"57204","ENSG00000283844","MIR214",0,0
"57205","ENSG00000283845","MIR4721",0,0
"57206","ENSG00000283848","MIR6872",0,0
"57207","ENSG00000283849",NA,9,5
"57208","ENSG00000283853","MIR4738",0,0
"57209","ENSG00000283856","MIR7703",0,0
"57210","ENSG00000283857","MIR1247",0,0
"57211","ENSG00000283858","MIR3674",0,0
"57212","ENSG00000283863","MIR3960",0,0
"57213","ENSG00000283865","MTND3P18",0,0
"57214","ENSG00000283867","MIR1307",6,5
"57215","ENSG00000283871","MIR130B",0,0
"57216","ENSG00000283873","SSU72P4",0,0
"57217","ENSG00000283874","MIR3911",0,0
"57218","ENSG00000283876","MIR4260",0,0
"57219","ENSG00000283877",NA,0,0
"57220","ENSG00000283879","MTND6P35",0,0
"57221","ENSG00000283880","MIR7704",0,0
"57222","ENSG00000283881","MIR3916",0,0
"57223","ENSG00000283885","MIR3714",0,0
"57224","ENSG00000283886",NA,2,2
"57225","ENSG00000283888","MIR1469",0,0
"57226","ENSG00000283891","MIR628",2,0
"57227","ENSG00000283894","MIR1324",0,2
"57228","ENSG00000283897",NA,2,1
"57229","ENSG00000283899","MIR761",0,0
"57230","ENSG00000283900","TPTEP2-CSNK1E",6,6
"57231","ENSG00000283904","MIR155",0,0
"57232","ENSG00000283906","IGHV4-80",0,0
"57233","ENSG00000283907",NA,1089,923
"57234","ENSG00000283913",NA,6,9
"57235","ENSG00000283914",NA,1,0
"57236","ENSG00000283920","MIR6743",0,0
"57237","ENSG00000283921","MIR1302-9",0,0
"57238","ENSG00000283923","MIR6132",0,0
"57239","ENSG00000283926","MIR192",0,0
"57240","ENSG00000283927","MIR133A1",0,0
"57241","ENSG00000283928","MIR637",0,0
"57242","ENSG00000283929","MIR5010",1,8
"57243","ENSG00000283930",NA,59,31
"57244","ENSG00000283931","MIR18B",0,0
"57245","ENSG00000283933","MIR6878",0,0
"57246","ENSG00000283935","MIR423",0,0
"57247","ENSG00000283936","MIR3658",0,0
"57248","ENSG00000283938","MIR3917",0,0
"57249","ENSG00000283940","MTND3P15",0,0
"57250","ENSG00000283941","MIR600",0,0
"57251","ENSG00000283944","MIR4709",0,0
"57252","ENSG00000283945","LINC00032",0,0
"57253","ENSG00000283948","IGHVIII-16-1",0,0
"57254","ENSG00000283950","MIR6791",0,0
"57255","ENSG00000283952",NA,0,0
"57256","ENSG00000283956","MIR3610",0,0
"57257","ENSG00000283958","MIR1248",0,0
"57258","ENSG00000283959",NA,90,32
"57259","ENSG00000283967",NA,0,0
"57260","ENSG00000283969","MIR6838",2,0
"57261","ENSG00000283971","MIR4442",0,0
"57262","ENSG00000283972",NA,0,0
"57263","ENSG00000283973",NA,14,7
"57264","ENSG00000283977",NA,4,3
"57265","ENSG00000283978","MIR365B",2,0
"57266","ENSG00000283980","GNG14",5,0
"57267","ENSG00000283982","LOC101929563",0,0
"57268","ENSG00000283988",NA,0,0
"57269","ENSG00000283990","MIRLET7A3",0,0
"57270","ENSG00000283991",NA,0,0
"57271","ENSG00000283992","SLURP2",11,0
"57272","ENSG00000283994",NA,0,0
"57273","ENSG00000283998","MIR492",0,0
"57274","ENSG00000283999",NA,0,0
"57275","ENSG00000284000","MIR4458",0,0
"57276","ENSG00000284003",NA,0,0
"57277","ENSG00000284005","MIR6084",0,0
"57278","ENSG00000284008","MIR6511B1",0,0
"57279","ENSG00000284010","MIR675",0,0
"57280","ENSG00000284011","MIR6502",0,0
"57281","ENSG00000284012","MIR6840",0,0
"57282","ENSG00000284015","MIR1281",3,1
"57283","ENSG00000284018","SSU72P5",0,0
"57284","ENSG00000284020","MIR4697",0,0
"57285","ENSG00000284024","LOC100421372",2077,1268
"57286","ENSG00000284027","MIR497",0,0
"57287","ENSG00000284028","MIR4468",0,0
"57288","ENSG00000284029","MIR6805",0,0
"57289","ENSG00000284031","MIR4761",0,0
"57290","ENSG00000284032","MIR29A",0,0
"57291","ENSG00000284034","MIR5196",0,0
"57292","ENSG00000284035","MIR5187",2,1
"57293","ENSG00000284038","MIR10A",0,0
"57294","ENSG00000284040","MIR296",0,0
"57295","ENSG00000284042",NA,0,0
"57296","ENSG00000284043","MIR20B",0,0
"57297","ENSG00000284047","MIR6836",0,0
"57298","ENSG00000284048",NA,2,5
"57299","ENSG00000284049","MIR650",0,0
"57300","ENSG00000284052",NA,22,25
"57301","ENSG00000284054","MIR7112",0,0
"57302","ENSG00000284055","MIR4315-1",0,0
"57303","ENSG00000284057",NA,0,0
"57304","ENSG00000284059","MIR5572",1,10
"57305","ENSG00000284060",NA,0,0
"57306","ENSG00000284062","MIR4469",4,2
"57307","ENSG00000284064","MIR6834",0,0
"57308","ENSG00000284065","MIR6887",0,0
"57309","ENSG00000284067","MIR6837",0,0
"57310","ENSG00000284070",NA,27,25
"57311","ENSG00000284071",NA,1,0
"57312","ENSG00000284074","MIR4758",0,0
"57313","ENSG00000284078",NA,0,0
"57314","ENSG00000284079","MIR4775",0,0
"57315","ENSG00000284081","MIR1199",0,0
"57316","ENSG00000284082","MIR7109",0,0
"57317","ENSG00000284084","AOX3P",0,0
"57318","ENSG00000284085","MIR4732",0,0
"57319","ENSG00000284087","MIR6844",0,0
"57320","ENSG00000284092","MIR5703",0,0
"57321","ENSG00000284094","MIR6073",0,0
"57322","ENSG00000284095",NA,1,5
"57323","ENSG00000284098",NA,0,0
"57324","ENSG00000284107","MIR19B2",0,0
"57325","ENSG00000284108","MIR611",0,0
"57326","ENSG00000284112","MIR195",0,0
"57327","ENSG00000284114","MIR6800",0,0
"57328","ENSG00000284116",NA,9,25
"57329","ENSG00000284117","MIR6883",0,0
"57330","ENSG00000284118","MIR4707",0,0
"57331","ENSG00000284121","MIR198",0,0
"57332","ENSG00000284122","MIR6717",0,0
"57333","ENSG00000284125","MIR1825",0,0
"57334","ENSG00000284128",NA,0,5
"57335","ENSG00000284129","MIR6789",0,0
"57336","ENSG00000284130",NA,0,0
"57337","ENSG00000284134","MIR568",0,0
"57338","ENSG00000284135","MIR3654",0,0
"57339","ENSG00000284138","ATP6V0CP4",6,1
"57340","ENSG00000284139","MIR1234",0,0
"57341","ENSG00000284140","MIR3618",0,0
"57342","ENSG00000284142","MIR6845",0,0
"57343","ENSG00000284143","MIR4700",0,0
"57344","ENSG00000284144","MIR6866",0,0
"57345","ENSG00000284146","MIR922",0,0
"57346","ENSG00000284147","MIR3150B",0,0
"57347","ENSG00000284148","MIR6756",0,0
"57348","ENSG00000284149","MIR4784",0,0
"57349","ENSG00000284152","MIR6758",0,0
"57350","ENSG00000284154","MIR3605",2,7
"57351","ENSG00000284155","MIR194-2",0,0
"57352","ENSG00000284157","MIR106A",0,0
